"taxpayer_id","document_type","document_number","full_name","first_name","last_name_father","last_name_mother","taxpayer_status","address_condition","ubigeo_code","dni","trade_name","registration_date","activity_start_date","company_url","economic_activity","ciiu_code","taxpayer_type","deactivation_date","email","website","phone","street_address","department_name","province_name","district_name","updated_at","created_at"
1162679,"20","20429240671","ROJAS TRAMINS S.R.L.",NULL,NULL,NULL,"ACTIVO","HABIDO","150118",NULL,"-","06/07/1999","06/07/1999","rojas-tramins-srl","TRANSPORTE DE CARGA POR CARRETERA","4923","SOC.COM.RESPONS. LTDA",NULL,NULL,NULL,NULL,"PROLONGACIÓN LIMA NORTE 7CHOSICA NRO. 798","LIMA","LIMA","LURIGANCHO",NULL,"2025-09-29 18:56:37.531552-05"
1178052,"20","20456171819","PEROU A LA CARTE EIRL",NULL,NULL,NULL,"ACTIVO","HABIDO","040101",NULL,"TREK AU PEROU","28/12/2012","28/12/2012","perou-a-la-carte-eirl","ACTIVIDADES DE OPERADORES TURÍSTICOS","7912","EMPRESA INDIVIDUAL DE RESP. LTDA",NULL,NULL,NULL,NULL,"CLL COMABTE NAVALPT SAN LAZARO NRO. 106A","AREQUIPA","AREQUIPA","AREQUIPA",NULL,"2025-09-29 18:57:35.370835-05"
1178073,"20","20547462701","MIMI GREECE FASHION S.A.C",NULL,NULL,NULL,"ACTIVO","HABIDO","150103",NULL,"-","02/04/2012","12/04/2012","mimi-greece-fashion-sac","FABRICACIÓN DE PRENDAS DE VESTIR, EXCEPTO PRENDAS DE PIEL","1410","SOCIEDAD ANONIMA CERRADA",NULL,NULL,NULL,NULL,"UCV 179CCOMUN O AUTOGEST HUAYCAN LOTE. 72","LIMA","LIMA","ATE",NULL,"2025-09-29 18:57:35.370835-05"
1224424,"20","20606350148","ASOCIADOS F&E S.A.C.",NULL,NULL,NULL,"ACTIVO","HABIDO","150115",NULL,"-","15/08/2020","29/07/2020","asociados-f-e-sac","ACTIVIDADES DE MÉDICOS Y ODONTÓLOGOS","8620","SOCIEDAD ANONIMA CERRADA",NULL,NULL,NULL,NULL,"ABTAO FTBK4MATUTE NRO. 1251","LIMA","LIMA","LA VICTORIA",NULL,"2025-09-29 19:00:36.419877-05"
1240183,"20","20508952032","INVERSIONES HAMI`S S.A.C",NULL,NULL,NULL,"ACTIVO","HABIDO","150121",NULL,"-","17/06/2004","05/07/2004","inversiones-hami-s-sac","ACTIVIDADES DE SERVICIO DE BEBIDAS","5630","SOCIEDAD ANONIMA CERRADA",NULL,NULL,NULL,NULL,"PARACASSTA. MARIA NRO. 224","LIMA","LIMA","PUEBLO LIBRE",NULL,"2025-09-29 19:01:48.536108-05"
809,"20","20509907537","GRAFICA 3 S.A.C",NULL,NULL,NULL,"ACTIVO","HABIDO","150101",NULL,"-","09/12/2004","09/12/2004","grafica-3-sac","IMPRESIÓN","1811","SOCIEDAD ANONIMA CERRADA",NULL,NULL,NULL,NULL,"HUANUCO NRO. 748","LIMA","LIMA","LIMA",NULL,"2025-09-29 17:30:53.245424-05"
1240160,"20","20600254911","MASTER TECHNICS GENERAL A.C.S. E.I.R.L.",NULL,NULL,NULL,"ACTIVO","HABIDO","070102",NULL,"-","27/03/2015","27/03/2015","master-technics-general-acs-eirl","OTRAS ACTIVIDADES DE SERVICIOS PERSONALES N.C.P.","9609","EMPRESA INDIVIDUAL DE RESP. LTDA",NULL,NULL,NULL,NULL,"CAL. S/NC PESCAD MZA. Q-4 LOTE. 29","CALLAO","CALLAO","BELLAVISTA",NULL,"2025-09-29 19:01:48.536108-05"
2079,"20","20601911591","ITEC CUSCO S.A.C.",NULL,NULL,NULL,"ACTIVO","HABIDO","080108",NULL,"-","24/02/2017","24/02/2017","itec-cusco-sac","ACTIVIDADES DE APOYO A LA ENSEÑANZA","8550","SOCIEDAD ANONIMA CERRADA",NULL,NULL,NULL,NULL,"JR. CANAS I-3 URB. PROGRESO MZA. I LOTE. 3","CUSCO","CUSCO","WANCHAQ",NULL,"2025-09-29 17:30:58.311692-05"
1271987,"20","20601069530","GCC INTERNATIONAL S.A.C.",NULL,NULL,NULL,"ACTIVO","HABIDO","150135",NULL,"-","09/03/2016","10/03/2016","gcc-international-sac","ACTIVIDADES DE CONSULTORÍA DE GESTIÓN","7020","SOCIEDAD ANONIMA CERRADA",NULL,NULL,NULL,NULL,"M.GALLAGERCONDEVILLA NRO. 2979","LIMA","LIMA","SAN MARTIN DE PORRES",NULL,"2025-09-29 19:04:15.991499-05"
1287868,"20","20613830261","CEBA ANTONIO RAIMONDI",NULL,NULL,NULL,"ACTIVO","HABIDO","130704",NULL,NULL,NULL,NULL,"ceba-antonio-raimondi",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"CHEPENALTO PACASMAYO NRO. 630","LA LIBERTAD","PACASMAYO","PACASMAYO",NULL,"2025-09-29 19:05:28.654502-05"
1287920,"20","20603134584","MARYMAR DISTRIBUCIONES E.I.R.L.",NULL,NULL,NULL,"ACTIVO","HABIDO","040520",NULL,"-","26/04/2018","26/04/2018","marymar-distribuciones-eirl","VENTA AL POR MAYOR DE OTROS ENSERES DOMÉSTICOS","4649","EMPRESA INDIVIDUAL DE RESP. LTDA",NULL,NULL,NULL,NULL,"SECTOR 4MODULO A MZA. I2 LOTE. 20","AREQUIPA","CAYLLOMA","MAJES",NULL,"2025-09-29 19:05:28.654502-05"
1287968,"20","20610049541","INTERNET EXCHANGE POINT PERU S.A.C.",NULL,NULL,NULL,"ACTIVO","HABIDO","040101",NULL,"-","28/09/2022","01/01/2023","internet-exchange-point-peru-sac","ACTIVIDADES DE TELECOMUNICACIONES ALÁMBRICAS","6110","SOCIEDAD ANONIMA CERRADA",NULL,NULL,NULL,NULL,"AMB. VUCETICH 130, SUBLOTSEC. PARQUE INDUSTRIAL MZA. K LOTE. 2","AREQUIPA","AREQUIPA","AREQUIPA",NULL,"2025-09-29 19:05:28.654502-05"
1287969,"20","20603979517","MELASERVIS Y ASOCIADOS S.A.C.",NULL,NULL,NULL,"ACTIVO","HABIDO","150142",NULL,"-","03/01/2019","03/01/2019","melaservis-y-asociados-sac","VENTA AL POR MAYOR DE MATERIALES DE CONSTRUCCIÓN, ARTÍCULOS DE FERRETERÍA Y EQUIPO Y MATERIALES DE FONTANERÍA Y CALEFACCIÓN","4663","SOCIEDAD ANONIMA CERRADA",NULL,NULL,NULL,NULL,"SUBLT 13APRQIND CONO SUR MZA. N","LIMA","LIMA","VILLA EL SALVADOR",NULL,"2025-09-29 19:05:28.654502-05"
1287970,"20","20604015091","INMOBILIARIA BELLA VIDA E.I.R.L.",NULL,NULL,NULL,"ACTIVO","HABIDO","040129",NULL,"-","09/01/2019","09/01/2019","inmobiliaria-bella-vida-eirl","CONSTRUCCIÓN DE EDIFICIOS","4100","EMPRESA INDIVIDUAL DE RESP. LTDA",NULL,NULL,NULL,NULL,"ADEPALA ESPERANZA MZA. B LOTE. 10","AREQUIPA","AREQUIPA","JOSE LUIS BUSTAMANTE Y RIVERO",NULL,"2025-09-29 19:05:28.654502-05"
1287971,"20","20604041474","EVIERA RADIOLOGIA S.A.C.",NULL,NULL,NULL,"ACTIVO","HABIDO","150123",NULL,"-","14/01/2019","01/02/2019","eviera-radiologia-sac","OTRAS ACTIVIDADES DE DOTACIÓN DE RECURSOS HUMANOS","7830","SOCIEDAD ANONIMA CERRADA",NULL,NULL,NULL,NULL,"PROLG. LIMAPACHACAMAC NRO. 120","LIMA","LIMA","PACHACAMAC",NULL,"2025-09-29 19:05:28.654502-05"
1287972,"20","20604083606","HQG SERVICIOS GENERALES S.A.C.",NULL,NULL,NULL,"ACTIVO","HABIDO","150140",NULL,"-","22/01/2019","22/01/2019","hqg-servicios-generales-sac","OTRAS ACTIVIDADES DE SERVICIOS PERSONALES N.C.P.","9609","SOCIEDAD ANONIMA CERRADA",NULL,NULL,NULL,NULL,"GALILEO GALILEISAN JERONIMO LOTE. 3","LIMA","LIMA","SANTIAGO DE SURCO",NULL,"2025-09-29 19:05:28.654502-05"
1287973,"20","20604171297","DISTRIBUCIONES HEVYPLAST E.I.R.L.",NULL,NULL,NULL,"ACTIVO","HABIDO","040520",NULL,"-","06/02/2019","06/02/2019","distribuciones-hevyplast-eirl","FABRICACIÓN DE PRODUCTOS DE PLÁSTICO","2220","EMPRESA INDIVIDUAL DE RESP. LTDA",NULL,NULL,NULL,NULL,"MERC. VILLA EL PEDREGALEL PEDREGAL NRO. S/N","AREQUIPA","CAYLLOMA","MAJES",NULL,"2025-09-29 19:05:28.654502-05"
1287974,"20","20604188114","""AGRO PACKERS H & D E.I.R.L.""",NULL,NULL,NULL,"ACTIVO","HABIDO","150201",NULL,"-","08/02/2019","08/02/2019","-agro-packers-h-d-eirl-","ELABORACIÓN Y CONSERVACIÓN DE FRUTAS, LEGUMBRES Y HORTALIZAS","1030","EMPRESA INDIVIDUAL DE RESP. LTDA",NULL,NULL,NULL,NULL,"PANAM. NORTEATAHUALPA NRO. 187","LIMA","BARRANCA","BARRANCA",NULL,"2025-09-29 19:05:28.654502-05"
1287977,"20","20604238855","GOLDEN QS ACCESORIOS INDUSTRIALES Y SERVICIOS GENERALES E.I.R.L. - GOLDEN QS SERVICIOS GENERALES E.I",NULL,NULL,NULL,"ACTIVO","HABIDO","150141",NULL,"-","19/02/2019","15/04/2019","golden-qs-accesorios-industriales-y-servicios-generales-eirl-golden-qs-servicios-generales-ei","VENTA AL POR MAYOR DE OTROS TIPOS DE MAQUINARIA Y EQUIPO","4659","EMPRESA INDIVIDUAL DE RESP. LTDA",NULL,NULL,NULL,NULL,"DOMINGO ORUEBLOCK K NRO. 565","LIMA","LIMA","SURQUILLO",NULL,"2025-09-29 19:05:28.654502-05"
1287978,"20","20604239975","DIMAAN E.I.R.L.",NULL,NULL,NULL,"ACTIVO","HABIDO","150110",NULL,"-","19/02/2019","01/04/2019","dimaan-eirl","CULTIVO DE OTROS FRUTOS Y NUECES DE ÁRBOLES Y ARBUSTOS","0125","EMPRESA INDIVIDUAL DE RESP. LTDA",NULL,NULL,NULL,NULL,"EL TRIUNFOCHACRA CERRO COMAS NRO. 140","LIMA","LIMA","COMAS",NULL,"2025-09-29 19:05:28.654502-05"
1287979,"20","20604256471","DJDJD CONTRATISTAS GENERALES SAC",NULL,NULL,NULL,"ACTIVO","HABIDO","150109",NULL,"-","21/02/2019","01/03/2019","djdjd-contratistas-generales-sac","CONSTRUCCIÓN DE EDIFICIOS","4100","SOCIEDAD ANONIMA CERRADA",NULL,NULL,NULL,NULL,"MANCO CAPACZONA C TAMBO VIEJO MZA. E LOTE. 1I","LIMA","LIMA","CIENEGUILLA",NULL,"2025-09-29 19:05:28.654502-05"
1287980,"20","20604277699","TAX MENTORY S.A.C.",NULL,NULL,NULL,"ACTIVO","HABIDO","150118",NULL,"-","25/02/2019","25/02/2019","tax-mentory-sac","ACTIVIDADES DE CONTABILIDAD, TENEDURÍA DE LIBROS Y AUDITORÍA; CONSULTORÍA FISCAL","6920","SOCIEDAD ANONIMA CERRADA",NULL,NULL,NULL,NULL,"BALAGUER - EDFI. 5PARCELA DEL FUNDO ÑAÑA - NRO. S-N","LIMA","LIMA","LURIGANCHO",NULL,"2025-09-29 19:05:28.654502-05"
1287981,"20","20604315531","MARKETINGZONAL S.A.C.",NULL,NULL,NULL,"ACTIVO","HABIDO","070104",NULL,"MEDICADM PERU","04/03/2019","05/03/2019","marketingzonal-sac","ACTIVIDADES DE CONSULTORÍA DE GESTIÓN","7020","SOCIEDAD ANONIMA CERRADA",NULL,NULL,NULL,NULL,"AYACUCHOSARITA COLONIA MZA. A LOTE. 2","CALLAO","CALLAO","LA PERLA",NULL,"2025-09-29 19:05:28.654502-05"
1287982,"20","20604334986","CENTRAL TECHNOLOGIES PERU SOCIEDAD ANONIMA CERRADA",NULL,NULL,NULL,"ACTIVO","HABIDO","150130",NULL,"-","06/03/2019","06/03/2019","central-technologies-peru-sociedad-anonima-cerrada","ACTIVIDADES DE ASOCIACIONES EMPRESARIALES Y DE EMPLEADORES","9411","SOCIEDAD ANONIMA CERRADA",NULL,NULL,NULL,NULL,"JUAN GRISSAN BORJA SUR 5 ETP NRO. 162","LIMA","LIMA","SAN BORJA",NULL,"2025-09-29 19:05:28.654502-05"
1287983,"20","20604348642","DORADO DEL SUR CONTRATISTAS GENERALES E.I.R.L.",NULL,NULL,NULL,"ACTIVO","HABIDO","040520",NULL,"-","08/03/2019","01/05/2019","dorado-del-sur-contratistas-generales-eirl","VENTA AL POR MENOR DE OTROS PRODUCTOS NUEVOS EN COMERCIOS ESPECIALIZADOS","4773","EMPRESA INDIVIDUAL DE RESP. LTDA",NULL,NULL,NULL,NULL,"ZN-II MAJESPEDREGAL NORTE MZA. P´ LOTE. 01","AREQUIPA","CAYLLOMA","MAJES",NULL,"2025-09-29 19:05:28.654502-05"
1287984,"20","20604349819","INSTELCOM NETWORKING SOLUTIONS S.A.C.",NULL,NULL,NULL,"ACTIVO","HABIDO","070104",NULL,"-","08/03/2019","08/03/2019","instelcom-networking-solutions-sac","ACTIVIDADES DE TELECOMUNICACIONES ALÁMBRICAS","6110","SOCIEDAD ANONIMA CERRADA",NULL,NULL,NULL,NULL,"I MERINOSIMA NRO. 172","CALLAO","CALLAO","LA PERLA",NULL,"2025-09-29 19:05:28.654502-05"
1287985,"20","20600236521","HZ PERU FARMA EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA",NULL,NULL,NULL,"ACTIVO","HABIDO","101101",NULL,"BOTICA PERU FARMA","20/03/2015","01/04/2015","hz-peru-farma-empresa-individual-de-responsabilidad-limitada","VENTA AL POR MENOR DE PRODUCTOS FARMACÉUTICOS Y MÉDICOS, COSMÉTICOS Y ARTÍCULOS DE TOCADOR EN COMERCIOS ESPECIALIZADOS","4772","EMPRESA INDIVIDUAL DE RESP. LTDA",NULL,NULL,NULL,NULL,"JR. VIRGEN DE FATIMAPBLO. CHAVINILLO MZA. E LOTE. 07","HUANUCO","YAROWILCA","CHAVINILLO",NULL,"2025-09-29 19:05:28.654502-05"
1287986,"20","20604366616","INVERSIONES EN SERVICIOS CON CALIDAD S.A.C.",NULL,NULL,NULL,"ACTIVO","HABIDO","150133",NULL,"RESTAURANT LEO","12/03/2019","01/04/2019","inversiones-en-servicios-con-calidad-sac","ACTIVIDADES DE RESTAURANTES Y DE SERVICIO MÓVIL DE COMIDAS","5610","SOCIEDAD ANONIMA CERRADA",NULL,NULL,NULL,NULL,"MIGUEL IGLESIASZONA D NRO. 941","LIMA","LIMA","SAN JUAN DE MIRAFLORES",NULL,"2025-09-29 19:05:28.654502-05"
1287987,"20","20604385378","SOFTWARE & TELECOMUNICACIONES EDSINCLOUD E.I.R.L.",NULL,NULL,NULL,"ACTIVO","HABIDO","050101",NULL,"EDSINCLOUD E.I.R.L.","14/03/2019","14/03/2019","software-telecomunicaciones-edsincloud-eirl","CONSULTORÍA DE INFORMÁTICA Y GESTIÓN DE INSTALACIONES INFORMÁTICAS","6202","EMPRESA INDIVIDUAL DE RESP. LTDA",NULL,NULL,NULL,NULL,"CENT AYACUCHOBQ. SARITA COLONIA MZA. L1 LOTE. 19","AYACUCHO","HUAMANGA","AYACUCHO",NULL,"2025-09-29 19:05:28.654502-05"
1287988,"20","20604391203","SERVICIOS E IMPORTACIONES FRAMAR E.I.R.L.",NULL,NULL,NULL,"ACTIVO","HABIDO","150128",NULL,"-","15/03/2019","15/03/2019","servicios-e-importaciones-framar-eirl","VENTA AL POR MAYOR DE MATERIALES DE CONSTRUCCIÓN, ARTÍCULOS DE FERRETERÍA Y EQUIPO Y MATERIALES DE FONTANERÍA Y CALEFACCIÓN","4663","EMPRESA INDIVIDUAL DE RESP. LTDA",NULL,NULL,NULL,NULL,"ANTARES NORTEVENTURA ROSSI NRO. 378","LIMA","LIMA","RIMAC",NULL,"2025-09-29 19:05:28.654502-05"
1287989,"20","20604417768","MULTISERVICIOS FECOAMERICA S.A.C.",NULL,NULL,NULL,"ACTIVO","HABIDO","130102",NULL,"-","20/03/2019","20/03/2019","multiservicios-fecoamerica-sac","CONSTRUCCIÓN DE EDIFICIOS","4100","SOCIEDAD ANONIMA CERRADA",NULL,NULL,NULL,NULL,"EL TRIANGULCPMEN. ALTO TRUJILLO BARR MZA. B-5 LOTE. 8","LA LIBERTAD","TRUJILLO","EL PORVENIR",NULL,"2025-09-29 19:05:28.654502-05"
1287990,"20","20604422559","KEPLER TECHNOLOGIES E.I.R.L. - KEPLER TECH E.I.R.L.",NULL,NULL,NULL,"ACTIVO","HABIDO","150140",NULL,"-","20/03/2019","20/03/2019","kepler-technologies-eirl-kepler-tech-eirl","VENTA DE PARTES, PIEZAS Y ACCESORIOS PARA VEHÍCULOS AUTOMOTORES","4530","EMPRESA INDIVIDUAL DE RESP. LTDA",NULL,NULL,NULL,NULL,"BLOCK 63LA CRUCETA VI ETAPA NRO. .","LIMA","LIMA","SANTIAGO DE SURCO",NULL,"2025-09-29 19:05:28.654502-05"
1287991,"20","20604441952","CAZA INDUSTRIAS PERU S.A.C.",NULL,NULL,NULL,"ACTIVO","HABIDO","150137",NULL,"-","04/01/2023","04/01/2023","caza-industrias-peru-sac","ACTIVIDADES DE ARQUITECTURA E INGENIERÍA Y ACTIVIDADES CONEXAS DE CONSULTORÍA TÉCNICA","7110","SOCIEDAD ANONIMA CERRADA",NULL,NULL,NULL,NULL,"CA 6ASOC LA ENCALADA 1RA ETAP MZA. A LOTE. 12","LIMA","LIMA","SANTA ANITA",NULL,"2025-09-29 19:05:28.654502-05"
1287992,"20","20604479178","DATA INSIGHT ANALYTICS S.A.C.",NULL,NULL,NULL,"ACTIVO","HABIDO","150133",NULL,"-","30/03/2019","30/03/2019","data-insight-analytics-sac","ACTIVIDADES DE CONSULTORÍA DE GESTIÓN","7020","SOCIEDAD ANONIMA CERRADA",NULL,NULL,NULL,NULL,"M GARCIAPAMPLONA NRO. 216","LIMA","LIMA","SAN JUAN DE MIRAFLORES",NULL,"2025-09-29 19:05:28.654502-05"
1287993,"20","20604529167","NUCLEO EJECUTOR MEJORAMIENTO DE VIVIENDA RURAL EN LOS CENTROS POBLADOS UNTAVE GRANDE, CHILLIGUA GRAN",NULL,NULL,NULL,"ACTIVO","HABIDO","210505",NULL,"-","08/04/2019","01/05/2019","nucleo-ejecutor-mejoramiento-de-vivienda-rural-en-los-centros-poblados-untave-grande-chilligua-gran","ACTIVIDADES DE LA ADMINISTRACIÓN PÚBLICA EN GENERAL","8411","NUCLEOS EJECUTORES",NULL,NULL,NULL,NULL,"LOCAL COMUNALPARCIALIDAD DE UNTAVE GRA NRO. --","PUNO","EL COLLAO","CONDURIRI",NULL,"2025-09-29 19:05:28.654502-05"
1287994,"20","20604568677","INSTITUTO INNOVA DEL PERU E.I.R.L.",NULL,NULL,NULL,"ACTIVO","HABIDO","200101",NULL,"-","15/04/2019","01/05/2019","instituto-innova-del-peru-eirl","ACTIVIDADES DE APOYO A LA ENSEÑANZA","8550","EMPRESA INDIVIDUAL DE RESP. LTDA",NULL,NULL,NULL,NULL,"PUESTO 124MERCADO LAS CAPULLANAS MZA. F","PIURA","PIURA","PIURA",NULL,"2025-09-29 19:05:28.654502-05"
1287995,"20","20604590931","H & C CONSTRUCTORA UNIDA S.A.C.",NULL,NULL,NULL,"ACTIVO","HABIDO","040109",NULL,"-","22/04/2019","22/04/2019","h-c-constructora-unida-sac","CONSTRUCCIÓN DE EDIFICIOS","4100","SOCIEDAD ANONIMA CERRADA",NULL,NULL,NULL,NULL,"NICOLAS DE PIEROLASAN MARTIN NRO. 526","AREQUIPA","AREQUIPA","MARIANO MELGAR",NULL,"2025-09-29 19:05:28.654502-05"
1287996,"20","20604595305","CONSTRUCTORA VRAEM Y SERVICIOS GENERALES JJ&NC S.R.L",NULL,NULL,NULL,"ACTIVO","HABIDO","080910",NULL,"-","23/04/2019","23/04/2019","constructora-vraem-y-servicios-generales-jj-nc-srl","ALQUILER Y ARRENDAMIENTO DE OTROS TIPOS DE MAQUINARIA, EQUIPO Y BIENES TANGIBLES","7730","SOC.COM.RESPONS. LTDA",NULL,NULL,NULL,NULL,"BQ. PUMAYACOPUEBLO PICHARI NRO. 5","CUSCO","LA CONVENCION","PICHARI",NULL,"2025-09-29 19:05:28.654502-05"
1287997,"20","20604643351","TANIA ROMAN L & MULTISERVICIOS EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA - TANIA ROMAN L & MULT",NULL,NULL,NULL,"ACTIVO","HABIDO","150141",NULL,"-","02/05/2019","02/05/2019","tania-roman-l-multiservicios-empresa-individual-de-responsabilidad-limitada-tania-roman-l-mult","OTRAS ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA","8690","EMPRESA INDIVIDUAL DE RESP. LTDA",NULL,NULL,NULL,NULL,"PINO SILVESTREPEDREGAL SU NRO. 151A","LIMA","LIMA","SURQUILLO",NULL,"2025-09-29 19:05:28.654502-05"
1287998,"20","20604668035","DISEÑOS PLASTICOS CHAPI S.A.C.",NULL,NULL,NULL,"ACTIVO","HABIDO","150112",NULL,"-","07/05/2019","03/06/2019","disenos-plasticos-chapi-sac","FABRICACIÓN DE PLÁSTICOS Y CAUCHO SINTÉTICO EN FORMAS PRIMARIAS","2013","SOCIEDAD ANONIMA CERRADA",NULL,NULL,NULL,NULL,"R. PALMACUEVA INDEP NRO. 180","LIMA","LIMA","INDEPENDENCIA",NULL,"2025-09-29 19:05:28.654502-05"
1287999,"20","20604747172","ESCUELA NACIONAL DE CIENCIAS EMPRESARIALES E.I.R.L. - ESNACEM E.I.R.L.",NULL,NULL,NULL,"ACTIVO","HABIDO","230104",NULL,"-","23/05/2019","23/05/2019","escuela-nacional-de-ciencias-empresariales-eirl-esnacem-eirl","OTRAS ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS N.C.P.","7490","EMPRESA INDIVIDUAL DE RESP. LTDA",NULL,NULL,NULL,NULL,"COMITE 07CIUDAD NUEVA AGRUP A MZA. 44 LOTE. 15","TACNA","TACNA","CIUDAD NUEVA",NULL,"2025-09-29 19:05:28.654502-05"
1288000,"20","20604751323","CORPORACION LIM S.A.C.",NULL,NULL,NULL,"ACTIVO","HABIDO","070106",NULL,"-","23/05/2019","01/06/2019","corporacion-lim-sac","OTRAS ACTIVIDADES ESPECIALIZADAS DE CONSTRUCCIÓN","4390","SOCIEDAD ANONIMA CERRADA",NULL,NULL,NULL,NULL,"PROVIVIENDA SAN MARTINAAHH MZA. F LOTE. 35","CALLAO","CALLAO","VENTANILLA",NULL,"2025-09-29 19:05:28.654502-05"
1303901,"20","20604764905","MP & DP S.A.C.",NULL,NULL,NULL,"ACTIVO","HABIDO","150120",NULL,"-","27/05/2019","27/05/2019","mp-dp-sac","ACTIVIDADES DE CONTABILIDAD, TENEDURÍA DE LIBROS Y AUDITORÍA; CONSULTORÍA FISCAL","6920","SOCIEDAD ANONIMA CERRADA",NULL,NULL,NULL,NULL,"R RUTTEM NUEVA 1 NRO. 282","LIMA","LIMA","MAGDALENA DEL MAR",NULL,"2025-09-29 19:06:41.224442-05"
1303902,"20","20604783977","ALIMENTOS ORGANICOS KALLPA PERU S.A.C.",NULL,NULL,NULL,"ACTIVO","HABIDO","040520",NULL,"-","30/05/2019","01/06/2019","alimentos-organicos-kallpa-peru-sac","VENTA AL POR MAYOR DE ALIMENTOS, BEBIDAS Y TABACO","4630","SOCIEDAD ANONIMA CERRADA",NULL,NULL,NULL,NULL,"CIUDAD MAJESMODULO A SECTOR AC MZA. F-2 LOTE. 15","AREQUIPA","CAYLLOMA","MAJES",NULL,"2025-09-29 19:06:41.224442-05"
1303903,"20","20604786402","INVERSIONES HOGAR & MAS S.A.C.",NULL,NULL,NULL,"ACTIVO","HABIDO","150103",NULL,"-","30/05/2019","01/06/2019","inversiones-hogar-mas-sac","VENTA AL POR MAYOR NO ESPECIALIZADA","4690","SOCIEDAD ANONIMA CERRADA",NULL,NULL,NULL,NULL,".ASC. LOTIZACION RICARDO P LOTE. B","LIMA","LIMA","ATE",NULL,"2025-09-29 19:06:41.224442-05"
1303904,"20","20604813931","""ECOENERGYSOLAR E.I.R.L.""",NULL,NULL,NULL,"ACTIVO","HABIDO","150118",NULL,"-","05/06/2019","05/06/2019","-ecoenergysolar-eirl-","VENTA AL POR MENOR DE APARATOS ELÉCTRICOS DE USO DOMÉSTICO, MUEBLES, EQU. DE ILUMINACIÓN Y OTROS ENSERES EN COM. ESPECIALIZADOS","4759","EMPRESA INDIVIDUAL DE RESP. LTDA",NULL,NULL,NULL,NULL,"CHOSICAS ANTONIO PEDREGAL ALT MZA. 44 LOTE. 8","LIMA","LIMA","LURIGANCHO",NULL,"2025-09-29 19:06:41.224442-05"
1303905,"20","20604857181","GC CONSULT INGENIEROS SOCIEDAD ANONIMA CERRADA",NULL,NULL,NULL,"ACTIVO","HABIDO","210101",NULL,"GCOING S.A.C.","13/06/2019","01/08/2019","gc-consult-ingenieros-sociedad-anonima-cerrada","ACTIVIDADES DE CONSULTORÍA DE GESTIÓN","7020","SOCIEDAD ANONIMA CERRADA",NULL,NULL,NULL,NULL,"PS. SANCHEZJOSE SALCEDO NRO. 152","PUNO","PUNO","PUNO",NULL,"2025-09-29 19:06:41.224442-05"
1303906,"20","20604878498","INGESAN PROYECTOS & CONSTRUCCION E.I.R.L.",NULL,NULL,NULL,"ACTIVO","HABIDO","040103",NULL,"-","18/06/2019","01/07/2019","ingesan-proyectos-construccion-eirl","ACTIVIDADES DE ARQUITECTURA E INGENIERÍA Y ACTIVIDADES CONEXAS DE CONSULTORÍA TÉCNICA","7110","EMPRESA INDIVIDUAL DE RESP. LTDA",NULL,NULL,NULL,NULL,"GENERAL VARELAACEQUIA ALTA NRO. 820","AREQUIPA","AREQUIPA","CAYMA",NULL,"2025-09-29 19:06:41.224442-05"
1303907,"20","20604889601","CONSORCIO HIDRÁULICO ZAÑA",NULL,NULL,NULL,"ACTIVO","HABIDO","150122",NULL,"-","20/06/2019","20/06/2019","consorcio-hidraulico-zana","ACTIVIDADES DE ARQUITECTURA E INGENIERÍA Y ACTIVIDADES CONEXAS DE CONSULTORÍA TÉCNICA","7110","CONTRATOS COLABORACION EMPRESARIAL",NULL,NULL,NULL,NULL,"LUIS FABIO XAMMARBARBONCIT NRO. 182","LIMA","LIMA","MIRAFLORES",NULL,"2025-09-29 19:06:41.224442-05"
1303908,"20","20604903972","JMC SEGURIDAD & TECNOLOGIA E.I.R.L.",NULL,NULL,NULL,"ACTIVO","HABIDO","150137",NULL,"-","24/06/2019","24/06/2019","jmc-seguridad-tecnologia-eirl","VENTA AL POR MENOR DE ORDENADORES, EQUIPO PERIFÉRICO, PROGRAMA DE INFORM. Y EQU. DE TELEC. EN COMERCIOS ESPECIALIZADOS","4741","EMPRESA INDIVIDUAL DE RESP. LTDA",NULL,NULL,NULL,NULL,"SAN FRANCISCOSTA AMRTHA MZA. C LOTE. 26A","LIMA","LIMA","SANTA ANITA",NULL,"2025-09-29 19:06:41.224442-05"
281,"20","20391574899","INST FORM DESARR SOCIAL JOVENES DEL SUR",NULL,NULL,NULL,"ACTIVO","HABIDO","150142",NULL,"-","22/07/1998","23/01/1998","inst-form-desarr-social-jovenes-del-sur","ACTIVIDADES DE OTRAS ASOCIACIONES N.C.P.","9499","ASOCIACION",NULL,NULL,NULL,NULL,"SECTOR 2 RES. GRUPO 9 NRO. MZ P INT. LT14","LIMA","LIMA","VILLA EL SALVADOR",NULL,"2025-09-29 17:30:50.325945-05"
